(233.77, 125.47, 164.19, 70)
(340.97, 442.57, 363.75, 23)
(457.55, 53.67, 121.37, 67)
(398.34, 401.5, 72.14, 97)
(498.58, 330.9, 56.71, 79)
(337.67, 460.66, 143.23, 84)
(329.13, 446.61, 4.14, 5)
(416.05, 463.63, 169.68, 96)
(204.89, 391.76, 50.94, 36)
(435.89, 36.79, 452.8, 68)
(198.0, 177.17, 97.97, 25)
(1.49, 323.05, 369.13, 38)
(1.43, 316.93, 384.25, 62)
(410.64, 320.14, 323.18, 59)
(72.76, 389.45, 272.65, 53)
(306.37, 64.82, 450.0, 44)
(246.04, 18.9, 135.53, 86)
(259.49, 248.76, 63.16, 24)
(111.58, 243.12, 39.46, 16)
(428.37, 269.61, 168.21, 57)
(310.98, 79.15, 268.85, 14)
(83.19, 347.14, 302.1, 13)
(288.13, 430.84, 406.41, 50)
(417.1, 133.22, 457.17, 94)
(491.42, 452.72, 330.42, 36)
(58.02, 236.35, 394.82, 33)
(306.73, 391.79, 341.74, 72)
(37.37, 353.26, 483.55, 51)
(116.74, 100.62, 384.72, 17)
(379.34, 426.17, 44.62, 58)
(320.78, 487.38, 476.59, 68)
(5.12, 237.36, 75.27, 53)
(498.27, 494.56, 397.51, 37)
(287.26, 233.24, 391.96, 68)
(414.91, 10.25, 117.63, 81)
(394.75, 420.8, 476.82, 79)
(412.71, 395.48, 425.58, 82)
(336.73, 243.51, 50.44, 85)
(203.03, 141.14, 240.55, 33)
(235.29, 378.53, 497.49, 70)
(338.53, 268.54, 128.41, 60)
(167.9, 214.97, 373.21, 12)
(497.02, 152.4, 22.86, 55)
(253.52, 294.24, 138.26, 54)
(486.23, 82.37, 123.49, 78)
(104.49, 355.17, 275.74, 82)
(176.93, 330.92, 84.79, 44)
(292.33, 418.0, 367.28, 40)
(59.04, 2.33, 58.52, 50)
(464.46, 253.25, 488.47, 69)
(443.09, 214.48, 124.84, 30)
(459.16, 199.48, 313.78, 71)
(196.7, 452.86, 332.09, 67)
(484.61, 310.58, 202.34, 99)
(300.0, 440.37, 412.49, 68)
(141.16, 141.25, 434.51, 58)
(440.5, 330.13, 178.1, 32)
(248.07, 322.1, 235.37, 37)
(2.58, 468.23, 494.69, 0)
(101.28, 52.66, 304.31, 47)
(179.22, 123.19, 251.73, 91)
(466.57, 330.19, 261.72, 96)
(372.91, 50.6, 358.76, 19)
(463.7, 337.78, 67.39, 71)
(72.53, 433.74, 246.62, 34)
(149.82, 396.62, 50.09, 60)
(324.7, 429.82, 451.03, 35)
(122.22, 112.14, 435.43, 0)
(368.83, 178.06, 314.32, 42)
(100.7, 322.16, 170.45, 41)
(367.24, 403.47, 338.52, 83)
(296.16, 294.56, 81.19, 34)
(98.72, 461.46, 259.46, 18)
(446.48, 478.74, 54.1, 19)
(419.11, 362.46, 490.77, 71)
(191.27, 230.5, 346.71, 22)
(121.2, 494.4, 12.14, 73)
(124.58, 52.25, 392.61, 47)
(235.12, 450.56, 401.02, 15)
(424.4, 354.38, 74.64, 61)
(200.51, 395.61, 59.69, 56)
(377.58, 165.83, 210.04, 44)
(383.69, 79.05, 98.33, 14)
(35.62, 277.94, 314.08, 9)
(461.36, 92.15, 250.38, 76)
(188.06, 342.19, 284.43, 90)
(25.87, 71.26, 53.63, 47)
(84.14, 154.84, 44.03, 25)
(382.48, 103.54, 225.11, 30)
(97.58, 281.43, 274.37, 50)
(207.34, 358.09, 242.28, 61)
(326.25, 151.05, 239.81, 36)
(236.05, 303.02, 476.15, 36)
(335.16, 112.0, 96.41, 13)
(466.76, 299.51, 137.99, 29)
(487.8, 280.21, 268.63, 31)
(342.19, 80.62, 51.33, 31)
(140.4, 397.73, 41.77, 37)
(233.93, 292.99, 114.66, 80)
(111.81, 360.46, 231.17, 49)
(52.57, 88.22, 387.14, 7)
(130.65, 131.21, 149.5, 19)
(117.73, 61.9, 389.82, 34)
(80.26, 318.65, 326.53, 97)
(335.24, 495.9, 45.33, 4)
(129.38, 15.96, 406.02, 74)
(58.06, 82.12, 235.52, 15)
(224.16, 446.7, 21.7, 48)
(23.96, 99.49, 467.94, 42)
(66.51, 22.08, 157.04, 51)
(496.55, 61.5, 486.1, 88)
(299.5, 91.07, 455.24, 90)
(211.31, 454.1, 288.3, 3)
(105.95, 137.87, 371.71, 73)
(42.35, 384.71, 22.17, 100)
(486.7, 271.96, 132.45, 90)
(311.62, 174.76, 45.99, 48)
(475.1, 314.57, 347.58, 77)
(205.64, 462.9, 392.87, 73)
(323.53, 306.79, 294.43, 69)
(366.31, 368.81, 164.75, 70)
(229.93, 258.68, 452.13, 81)
(177.96, 99.17, 56.27, 76)
(30.78, 197.26, 495.45, 84)
(240.45, 267.76, 436.77, 23)
(385.7, 276.93, 2.61, 60)
(281.58, 428.17, 351.59, 66)
(266.53, 177.01, 198.02, 53)
(456.43, 133.7, 275.94, 10)
(81.45, 225.14, 34.9, 48)
(20.1, 410.39, 48.12, 30)
(287.12, 469.71, 0.28, 95)
(287.96, 234.21, 210.74, 19)
(80.25, 410.2, 305.68, 48)
(447.56, 205.29, 400.66, 76)
(249.23, 330.62, 459.42, 51)
(351.62, 81.51, 59.76, 68)
(110.51, 95.13, 281.28, 67)
(253.34, 265.0, 11.74, 41)
(45.54, 232.44, 263.9, 35)
(396.55, 363.91, 462.28, 53)
(229.98, 251.31, 104.12, 53)
(76.92, 356.0, 443.81, 88)
(350.57, 257.3, 47.73, 37)
(447.37, 150.59, 422.25, 47)
(453.81, 483.97, 109.94, 28)
(87.19, 43.15, 31.44, 100)
(114.03, 264.6, 352.28, 67)
(22.87, 372.31, 179.05, 85)
(281.09, 289.25, 338.61, 47)
(391.19, 306.47, 429.83, 20)
(352.26, 499.95, 279.58, 50)
(103.51, 371.81, 113.28, 75)
(485.61, 443.45, 460.26, 1)
(50.7, 54.35, 281.31, 50)
(244.19, 167.88, 96.17, 41)
(322.4, 227.21, 434.22, 99)
(293.07, 321.45, 117.8, 27)
(414.69, 4.87, 30.66, 32)
(33.26, 108.58, 113.41, 25)
(427.06, 184.62, 214.72, 0)
(9.12, 279.72, 43.98, 66)
(418.4, 359.58, 395.89, 54)
(399.67, 428.35, 134.57, 89)
(463.17, 408.61, 333.72, 24)
(286.76, 401.16, 301.14, 30)
(126.83, 389.33, 217.22, 45)
(348.33, 274.23, 361.14, 35)
(134.9, 245.75, 425.08, 46)
(395.35, 77.8, 165.7, 83)
(387.01, 440.83, 266.68, 47)
(29.95, 118.46, 347.47, 33)
(167.71, 346.53, 424.95, 96)
(43.35, 275.8, 199.87, 15)
(127.98, 366.24, 402.92, 33)
(35.08, 243.14, 249.75, 45)
(95.14, 117.52, 421.59, 87)
(388.26, 36.12, 163.72, 15)
(201.7, 352.92, 436.66, 90)
(132.09, 460.64, 387.12, 60)
(113.58, 190.83, 163.79, 40)
(69.15, 140.04, 151.72, 57)
(487.32, 51.84, 163.47, 15)
(162.44, 69.28, 402.34, 33)
(218.56, 135.13, 138.27, 12)
(23.1, 189.53, 290.54, 99)
(162.69, 16.31, 214.76, 29)
(107.97, 198.67, 392.46, 11)
(331.67, 47.63, 305.39, 58)
(370.34, 189.87, 26.09, 74)
(426.21, 301.65, 202.09, 85)
(494.95, 165.45, 410.71, 68)
(223.03, 111.67, 213.33, 6)
(470.82, 38.2, 55.83, 48)
(253.83, 260.96, 289.18, 49)
(270.09, 32.97, 395.89, 31)
(345.77, 487.82, 267.28, 66)
(67.1, 305.02, 160.79, 58)
(215.66, 46.53, 425.65, 89)
(143.65, 8.4, 477.26, 46)
(442.21, 14.63, 284.64, 19)
(446.0, 70.65, 292.54, 76)
(66.98, 441.05, 144.81, 7)
(301.49, 439.77, 448.92, 49)
(39.22, 354.49, 84.87, 5)
(492.83, 23.55, 446.26, 6)
(349.44, 294.25, 141.75, 18)
(443.67, 409.96, 355.88, 41)
(465.59, 64.31, 46.59, 19)
(427.14, 200.91, 249.54, 54)
(413.62, 360.66, 394.0, 44)
(269.45, 438.74, 215.49, 7)
(43.29, 155.74, 150.77, 1)
(418.69, 271.22, 19.71, 56)
(225.57, 343.3, 276.43, 5)
(420.13, 160.88, 420.89, 3)
(9.07, 83.75, 382.64, 30)
(497.79, 323.27, 202.53, 84)
(165.33, 17.63, 443.04, 63)
(29.49, 379.72, 81.6, 98)
(150.74, 160.02, 130.04, 0)
(221.84, 253.43, 301.14, 98)
(112.04, 385.93, 43.49, 47)
(357.36, 59.76, 157.03, 97)
(95.27, 275.2, 290.54, 49)
(260.62, 293.65, 113.87, 49)
(340.54, 120.25, 285.79, 61)
(452.24, 392.35, 271.09, 29)
(423.64, 323.45, 295.45, 46)
(48.5, 84.22, 189.46, 38)
(46.55, 489.79, 221.92, 63)
(78.25, 452.6, 326.47, 23)
(291.39, 349.65, 380.66, 76)
(92.75, 95.88, 370.73, 47)
(185.14, 107.05, 366.73, 88)
(112.12, 418.5, 243.27, 11)
(29.93, 427.44, 154.03, 59)
(476.91, 213.35, 83.36, 11)
(101.09, 498.26, 153.76, 17)
(3.07, 8.22, 167.35, 77)
(168.45, 306.66, 237.23, 46)
(293.91, 222.93, 493.59, 79)
(120.84, 42.65, 481.98, 36)
(185.73, 350.42, 168.2, 14)
(136.22, 278.27, 285.91, 39)
(186.56, 451.79, 124.79, 90)
(34.5, 393.4, 212.12, 12)
(165.71, 339.86, 171.83, 95)
(480.39, 323.0, 159.64, 64)
(0.04, 109.17, 65.84, 44)
(364.28, 222.51, 393.45, 22)
(308.06, 269.84, 329.72, 30)
(17.52, 218.74, 373.79, 19)
(199.76, 187.32, 257.42, 22)
(220.84, 494.19, 17.87, 77)
(289.01, 32.03, 118.74, 6)
(389.05, 61.11, 458.09, 77)
(428.1, 352.39, 354.61, 93)
(238.11, 239.57, 156.56, 12)
(355.11, 465.71, 314.57, 94)
(253.68, 492.99, 36.86, 55)
(44.56, 201.31, 391.68, 18)
(412.31, 144.94, 435.04, 5)
(240.7, 98.63, 89.45, 0)
(105.79, 317.36, 156.71, 19)
(461.67, 148.22, 358.07, 92)
(294.38, 499.45, 386.15, 97)
(388.76, 94.13, 386.59, 48)
(206.28, 76.98, 424.49, 63)
(248.87, 178.4, 222.52, 28)
(83.89, 436.09, 327.35, 25)
(451.75, 435.59, 394.84, 96)
(245.57, 91.66, 136.46, 60)
(80.76, 17.0, 139.5, 30)
(27.47, 215.76, 157.18, 45)
(84.64, 491.64, 70.03, 73)
(91.18, 340.33, 400.61, 44)
(133.52, 401.85, 195.2, 23)
(23.23, 202.39, 118.37, 74)
(201.33, 311.89, 161.93, 40)
(461.11, 41.13, 349.27, 15)
(357.27, 323.71, 401.43, 96)
(245.5, 381.73, 494.47, 74)
(405.04, 466.46, 331.45, 77)
(64.21, 12.22, 238.36, 97)
(34.09, 6.73, 32.42, 67)
(377.6, 31.09, 400.28, 90)
(456.22, 35.98, 241.7, 46)
(387.24, 379.91, 222.91, 97)
(350.5, 141.14, 266.2, 69)
(335.97, 60.81, 322.01, 73)
(474.04, 468.56, 216.88, 4)
(380.0, 131.42, 267.61, 15)
(370.69, 204.26, 374.67, 11)
(173.3, 83.67, 218.57, 18)
(460.12, 484.82, 441.37, 94)
(125.41, 129.69, 432.28, 69)
(19.24, 117.73, 329.46, 37)
(213.22, 225.59, 338.44, 97)
(259.08, 285.82, 128.18, 44)
(401.9, 242.97, 38.18, 28)
(364.15, 346.49, 419.58, 51)
(276.81, 69.17, 142.37, 6)
(112.22, 420.12, 3.9, 49)
(146.41, 161.36, 342.39, 47)
(150.72, 344.48, 9.92, 75)
(480.55, 452.22, 6.8, 34)
(213.82, 166.91, 97.14, 94)
(184.25, 273.5, 161.84, 42)
(388.65, 34.7, 279.48, 24)
(439.76, 285.43, 75.08, 7)
(81.0, 33.04, 390.11, 81)
(101.88, 496.44, 338.61, 58)
(282.88, 147.06, 343.21, 82)
(8.95, 374.11, 252.25, 93)
(84.08, 230.22, 342.03, 25)
(385.66, 18.92, 113.96, 29)
(257.41, 491.56, 244.04, 27)
(494.48, 207.42, 107.03, 49)
(270.46, 448.4, 471.53, 9)
(3.15, 0.96, 488.36, 8)
(167.46, 51.34, 345.6, 37)
(103.82, 246.05, 328.51, 18)
(182.13, 270.92, 491.54, 70)
(228.89, 221.24, 7.27, 51)
(261.97, 109.11, 409.01, 1)
(317.03, 244.21, 434.09, 61)
(180.22, 144.15, 260.2, 6)
(37.11, 395.66, 496.63, 55)
(16.42, 232.43, 148.73, 24)
(140.32, 137.82, 34.84, 15)
(353.62, 84.25, 348.73, 57)
(114.1, 160.35, 197.16, 71)
(181.2, 109.46, 82.83, 16)
(469.78, 421.77, 135.74, 26)
(126.69, 364.65, 226.77, 54)
(381.07, 356.72, 111.24, 31)
(472.67, 21.65, 420.43, 39)
(358.68, 145.36, 434.96, 59)
(62.02, 168.12, 34.25, 35)
(461.39, 127.3, 475.03, 29)
(487.02, 118.83, 110.39, 86)
(158.85, 26.29, 234.24, 10)
(366.43, 289.04, 476.52, 14)
(346.24, 82.84, 297.98, 27)
(262.41, 109.85, 349.56, 91)
(461.33, 179.31, 102.67, 37)
(139.84, 464.53, 245.88, 92)
(286.45, 365.32, 119.87, 11)
(485.58, 107.84, 323.12, 34)
(181.06, 321.9, 359.56, 15)
(90.26, 452.72, 76.42, 14)
(202.12, 360.54, 94.58, 10)
(51.22, 206.79, 223.13, 99)
(215.68, 187.09, 443.22, 53)
(101.51, 429.98, 426.05, 36)
(332.7, 21.43, 449.29, 32)
(290.32, 453.58, 498.32, 87)
(240.34, 464.99, 171.05, 88)
(155.13, 417.53, 246.37, 86)
(262.74, 420.0, 370.56, 97)
(179.3, 369.17, 351.46, 2)
(398.28, 457.43, 66.31, 79)
(208.13, 452.15, 4.27, 73)
(321.33, 284.01, 45.64, 25)
(58.84, 166.83, 132.18, 77)
(119.98, 84.33, 478.42, 61)
(423.33, 197.14, 493.58, 52)
(25.82, 197.54, 31.73, 33)
(435.37, 60.19, 259.58, 31)
(434.11, 42.57, 391.72, 19)
(162.32, 400.42, 70.37, 49)
(349.14, 339.08, 129.84, 92)
(463.9, 454.3, 212.4, 100)
(187.64, 437.36, 273.64, 59)
(441.09, 309.48, 141.68, 72)
(311.42, 323.78, 152.04, 12)
(22.42, 413.96, 319.28, 71)
(128.91, 338.73, 363.24, 6)
(428.77, 422.18, 325.27, 64)
(12.0, 103.72, 355.78, 41)
(204.75, 278.14, 250.32, 50)
(316.2, 197.94, 336.35, 77)
(313.15, 230.7, 165.84, 56)
(462.39, 320.06, 441.52, 44)
(75.0, 50.75, 344.68, 61)
(277.8, 10.41, 28.07, 77)
(285.76, 57.48, 187.74, 36)
(21.36, 384.99, 69.17, 30)
(156.72, 371.83, 160.24, 50)
(163.47, 453.77, 383.32, 77)
(49.06, 200.43, 30.56, 47)
(480.39, 136.85, 145.37, 97)
(485.88, 476.12, 138.1, 1)
(304.56, 215.9, 173.17, 58)
(34.83, 474.02, 102.53, 20)
(173.88, 42.42, 9.45, 70)
(14.3, 0.94, 61.66, 3)
(320.33, 137.19, 438.39, 88)
(315.84, 325.07, 102.38, 54)
(385.33, 99.15, 230.05, 9)
(358.83, 195.16, 448.38, 95)
(148.06, 221.69, 479.89, 67)
(319.63, 290.68, 260.56, 73)
(312.48, 219.02, 300.07, 51)
(45.02, 452.06, 261.62, 96)
(217.19, 256.83, 254.43, 8)
(6.24, 5.5, 459.57, 67)
(485.72, 408.36, 208.27, 86)
(459.47, 258.6, 433.06, 32)
(121.6, 271.19, 241.79, 18)
(361.29, 93.54, 379.43, 48)
(438.1, 200.31, 213.94, 25)
(292.32, 480.92, 34.6, 22)
(365.05, 217.4, 369.91, 92)
(37.55, 276.39, 92.81, 64)
(233.05, 210.05, 253.82, 8)
(104.91, 126.86, 342.88, 6)
(289.88, 171.43, 398.9, 97)
(42.4, 108.77, 204.39, 96)
(64.26, 128.62, 79.09, 45)
(121.38, 14.64, 97.6, 52)
(96.56, 272.63, 229.13, 32)
(59.49, 9.58, 324.24, 23)
(486.62, 61.73, 26.51, 54)
(14.75, 301.97, 226.7, 57)
(366.72, 340.07, 317.77, 88)
(89.53, 104.65, 137.48, 54)
(24.1, 499.07, 146.8, 42)
(206.41, 318.43, 393.0, 59)
(65.99, 169.01, 18.18, 93)
(426.48, 67.61, 457.19, 20)
(10.99, 445.35, 113.78, 28)
(26.58, 468.58, 204.21, 88)
(204.78, 104.36, 387.86, 10)
(363.87, 479.1, 492.65, 28)
(68.94, 23.97, 185.28, 93)
(33.0, 317.06, 201.43, 100)
(173.22, 161.17, 42.77, 24)
(153.24, 410.66, 384.22, 62)
(133.49, 24.44, 184.07, 88)
(30.54, 246.52, 497.17, 39)
(224.21, 399.66, 304.61, 59)
(262.46, 123.31, 272.81, 57)
(70.29, 368.9, 28.6, 23)
(270.14, 121.31, 313.71, 99)
(165.0, 273.99, 275.97, 19)
(207.02, 266.24, 418.88, 13)
(375.01, 420.51, 481.6, 19)
(97.81, 382.01, 467.07, 21)
(42.14, 373.25, 55.87, 89)
(69.68, 181.0, 382.16, 35)
(240.81, 420.93, 469.56, 7)
(451.57, 11.44, 271.26, 2)
(340.67, 392.68, 468.02, 2)
(148.61, 73.76, 67.96, 75)
(449.6, 196.01, 63.89, 75)
(421.98, 214.86, 398.93, 83)
(286.14, 60.98, 278.3, 95)
(295.29, 202.46, 120.14, 20)
(435.01, 484.99, 362.32, 87)
(414.03, 410.88, 71.39, 4)
(407.91, 218.63, 47.82, 60)
(14.16, 341.33, 5.97, 40)
(451.42, 466.45, 64.07, 18)
(75.27, 308.94, 314.69, 91)
(168.95, 388.82, 466.41, 58)
(495.2, 199.3, 42.09, 48)
(369.94, 226.22, 257.64, 45)
(152.73, 399.72, 126.99, 1)
(227.64, 0.51, 384.69, 71)
(80.26, 311.84, 189.63, 74)
(486.95, 286.76, 118.7, 18)
(36.28, 336.54, 144.5, 30)
(367.45, 387.04, 337.0, 64)
(154.0, 352.32, 301.61, 36)
(308.08, 223.35, 179.57, 1)
(255.47, 118.72, 256.4, 32)
(234.05, 259.41, 111.21, 21)
(379.51, 303.85, 38.35, 85)
(320.08, 444.14, 400.56, 50)
(427.3, 16.21, 355.2, 78)
(405.88, 335.25, 247.13, 94)
(62.0, 237.1, 15.33, 45)
(485.16, 400.74, 446.19, 97)
(242.73, 394.34, 252.77, 93)
(460.5, 346.79, 47.01, 15)
(167.04, 375.18, 410.55, 76)
(486.36, 272.67, 78.92, 98)
(452.26, 258.33, 356.45, 63)
(491.08, 275.55, 120.65, 36)
(255.28, 368.89, 112.07, 17)
(496.79, 197.84, 350.91, 49)
(148.7, 492.58, 348.54, 26)
(29.78, 441.14, 117.86, 80)
(105.7, 270.62, 154.82, 35)
(331.04, 247.02, 471.79, 68)
(119.53, 18.8, 217.46, 54)
(248.08, 1.93, 322.72, 3)
(391.06, 120.43, 92.14, 99)
(203.15, 466.85, 363.73, 91)
(149.37, 395.33, 179.21, 69)
(281.98, 370.14, 316.05, 11)
(447.23, 4.18, 218.17, 39)
(330.01, 336.26, 58.75, 12)
(332.62, 24.55, 343.02, 23)
(182.44, 357.33, 242.28, 24)
(174.48, 103.17, 435.09, 92)
(77.23, 245.38, 228.82, 68)
(172.83, 408.48, 202.5, 76)
(427.17, 382.69, 190.51, 97)
(359.29, 310.76, 289.28, 45)
(208.96, 119.9, 102.02, 8)
(50.88, 409.4, 403.11, 92)
(258.05, 480.67, 421.9, 34)
(438.5, 398.1, 253.36, 46)
(208.8, 495.3, 78.1, 28)
(328.1, 489.08, 279.58, 3)
(272.29, 334.69, 89.62, 71)
(368.93, 361.85, 255.22, 55)
(298.22, 301.58, 74.81, 42)
(457.59, 154.76, 409.77, 10)
(181.56, 197.04, 337.92, 21)
(55.01, 414.11, 370.44, 73)
(135.21, 273.23, 436.57, 51)
(317.56, 50.81, 246.54, 38)
(345.52, 427.49, 55.01, 61)
(353.46, 233.81, 388.98, 24)
(314.45, 448.72, 360.01, 85)
(220.59, 23.46, 88.93, 64)
(29.72, 442.85, 65.2, 6)
(417.34, 459.67, 462.95, 70)
(455.07, 74.32, 141.12, 24)
(357.34, 130.97, 125.48, 100)
(483.31, 10.04, 425.08, 61)
(321.44, 305.37, 66.5, 93)
(29.46, 276.45, 34.27, 94)
(454.26, 205.99, 210.16, 54)
(58.08, 182.68, 429.35, 53)
(199.86, 478.06, 482.95, 51)
(481.84, 454.91, 336.67, 82)
(124.7, 372.56, 287.48, 78)
(255.82, 226.77, 420.54, 18)
(10.68, 443.41, 302.18, 90)
(322.19, 130.99, 74.59, 75)
(54.57, 89.5, 184.96, 54)
(217.33, 338.63, 291.68, 9)
(5.71, 208.03, 154.19, 18)
(82.77, 374.13, 432.56, 92)
(498.35, 132.22, 271.69, 82)
(85.41, 140.24, 16.7, 81)
(44.25, 46.69, 449.84, 89)
(22.51, 455.29, 138.45, 85)
(188.9, 417.55, 393.05, 25)
(445.39, 477.27, 70.3, 60)
(92.11, 459.77, 155.0, 40)
(123.49, 108.55, 61.92, 91)
(85.97, 229.77, 27.26, 59)
(322.68, 56.13, 420.85, 30)
(227.09, 408.2, 195.3, 78)
(319.5, 421.45, 25.96, 64)
(95.12, 17.31, 299.04, 96)
(377.9, 49.8, 198.24, 41)
(374.45, 228.33, 295.85, 31)
(264.93, 288.2, 99.97, 75)
(428.47, 349.64, 29.67, 41)
(143.8, 212.43, 68.6, 26)
(360.31, 442.66, 257.22, 61)
(35.42, 488.4, 193.12, 6)
(304.54, 53.17, 452.64, 86)
(459.62, 271.2, 383.73, 1)
(410.22, 64.26, 277.37, 46)
(276.34, 123.76, 143.94, 56)
(365.81, 259.51, 186.66, 75)
(135.18, 69.45, 330.1, 63)
(444.22, 94.88, 428.48, 4)
(146.18, 125.24, 13.95, 6)
(7.79, 351.74, 251.7, 35)
(402.62, 292.53, 328.16, 78)
(418.74, 157.11, 343.38, 76)
(0.62, 429.76, 90.49, 61)
(177.3, 387.98, 189.63, 71)
(45.7, 311.87, 250.84, 2)
(53.07, 258.15, 199.39, 96)
(368.42, 34.16, 203.21, 70)
(132.86, 272.96, 204.33, 28)
(71.79, 476.6, 258.51, 26)
(77.0, 164.8, 58.46, 54)
(404.19, 322.09, 428.92, 44)
(104.79, 50.03, 148.54, 63)
(242.08, 363.47, 338.98, 23)
(250.03, 407.8, 59.78, 20)
(314.29, 283.52, 138.52, 68)
(165.43, 140.21, 17.53, 50)
(284.18, 366.08, 359.98, 74)
(196.57, 7.58, 429.69, 88)
(264.45, 423.68, 222.57, 24)
(5.65, 126.55, 270.31, 71)
(64.33, 153.37, 251.67, 65)
(126.71, 485.12, 153.62, 21)
(382.7, 314.2, 241.26, 22)
(402.22, 422.49, 372.78, 89)
(386.62, 411.17, 318.5, 39)
(92.03, 413.85, 219.11, 73)
(276.85, 421.22, 458.56, 71)
(369.11, 75.03, 289.22, 29)
(358.37, 93.98, 269.16, 92)
(272.7, 179.76, 304.26, 20)
(492.89, 203.3, 123.06, 13)
(434.49, 421.71, 445.49, 99)
(78.46, 224.39, 362.37, 12)
(244.69, 284.92, 436.71, 30)
(109.9, 306.32, 48.24, 65)
(125.72, 384.69, 160.42, 90)
(213.54, 132.83, 202.14, 67)
(45.83, 80.58, 164.28, 32)
(300.3, 210.96, 138.42, 58)
(244.47, 144.23, 22.73, 51)
(434.01, 110.04, 498.05, 93)
(268.36, 66.41, 246.78, 9)
(446.53, 241.87, 48.41, 99)
(423.97, 441.06, 226.06, 72)
(472.83, 226.76, 347.38, 68)
(132.14, 276.4, 55.04, 11)
(173.89, 321.14, 163.37, 69)
(37.58, 43.2, 292.73, 86)
(196.85, 396.67, 467.91, 97)
(130.99, 324.8, 56.65, 83)
(309.91, 311.01, 373.99, 7)
(103.57, 163.8, 370.01, 11)
(296.51, 373.12, 160.45, 70)
(2.33, 349.62, 161.21, 67)
(305.45, 344.2, 64.86, 8)
(249.97, 455.96, 184.79, 37)
(487.35, 269.56, 327.05, 6)
(496.1, 22.03, 478.94, 27)
(120.95, 354.52, 299.82, 70)
(266.44, 382.85, 218.56, 72)
(251.62, 83.09, 179.13, 73)
(178.83, 420.57, 428.07, 40)
(13.19, 236.23, 68.43, 2)
(63.04, 22.61, 388.29, 39)
(469.86, 353.75, 51.36, 34)
(311.41, 1.68, 108.61, 47)
(242.25, 178.33, 437.74, 95)
(95.1, 38.95, 467.27, 44)
(483.96, 236.99, 495.02, 32)
(185.95, 465.25, 173.56, 59)
(480.37, 266.01, 22.17, 90)
(155.39, 227.71, 429.93, 15)
(400.89, 251.01, 21.76, 4)
(437.31, 380.57, 294.23, 57)
(498.78, 45.47, 175.45, 6)
(270.94, 157.2, 166.72, 48)
(445.56, 197.78, 134.29, 58)
(19.68, 160.71, 279.33, 69)
(107.36, 19.12, 132.31, 34)
(259.11, 207.26, 139.42, 12)
(187.78, 161.46, 459.21, 20)
(280.76, 258.62, 478.97, 30)
(101.73, 341.45, 262.45, 96)
(2.86, 431.57, 477.1, 14)
(172.26, 346.86, 112.62, 16)
(428.48, 266.57, 3.8, 24)
(148.95, 213.52, 200.91, 21)
(256.34, 304.44, 168.31, 17)
(220.54, 203.04, 215.27, 56)
(371.82, 439.55, 327.62, 3)
(294.12, 167.09, 354.08, 61)
(226.0, 491.17, 33.29, 4)
(382.49, 328.69, 440.61, 71)
(19.81, 155.34, 3.62, 10)
(237.08, 471.97, 143.18, 72)
(31.2, 247.89, 489.77, 48)
(54.14, 393.33, 259.38, 94)
(243.16, 267.1, 348.74, 0)
(280.76, 98.44, 66.56, 28)
(394.79, 16.12, 473.71, 61)
(214.32, 189.02, 443.05, 96)
(447.75, 396.76, 139.45, 24)
(186.96, 12.69, 210.88, 66)
(123.65, 139.94, 390.06, 86)
(28.68, 390.15, 19.76, 64)
(72.8, 192.41, 449.97, 66)
(490.64, 7.3, 402.79, 49)
(444.83, 355.94, 386.0, 47)
(187.37, 94.09, 82.07, 67)
(461.12, 356.06, 442.57, 61)
(9.7, 101.08, 292.29, 32)
(237.6, 27.05, 352.37, 74)
(472.04, 187.23, 191.19, 68)
(88.74, 442.01, 395.32, 33)
(155.03, 402.21, 110.42, 81)
(1.31, 319.27, 27.98, 11)
(277.64, 491.4, 449.79, 83)
(372.79, 238.74, 257.66, 9)
(172.37, 250.41, 269.95, 32)
(406.92, 314.88, 167.32, 12)
(397.77, 157.83, 492.77, 10)
(110.22, 435.59, 93.07, 51)
(424.76, 189.67, 127.31, 47)
(42.68, 199.46, 440.59, 23)
(264.11, 348.53, 190.72, 77)
(289.47, 135.54, 72.09, 47)
(173.52, 155.11, 429.34, 47)
(206.74, 415.94, 286.17, 30)
(284.97, 176.05, 289.89, 77)
(258.93, 58.13, 117.89, 98)
(371.88, 228.54, 414.51, 58)
(335.69, 170.25, 267.04, 1)
(79.06, 78.98, 33.42, 92)
(215.92, 345.29, 404.08, 12)
(349.52, 232.81, 180.3, 68)
(298.81, 272.1, 487.46, 20)
(428.93, 419.51, 27.26, 94)
(276.96, 194.06, 111.57, 61)
(472.09, 46.72, 377.54, 3)
(353.71, 83.35, 225.41, 2)
(312.23, 249.22, 45.67, 77)
(23.23, 225.34, 378.24, 91)
(155.61, 231.78, 227.57, 22)
(76.16, 71.6, 285.25, 78)
(492.8, 23.7, 309.15, 19)
(253.9, 447.1, 265.23, 0)
(97.53, 336.04, 314.52, 99)
(359.11, 105.21, 53.18, 8)
(479.43, 203.72, 358.09, 77)
(417.66, 210.68, 256.64, 18)
(344.24, 96.87, 104.51, 30)
(200.79, 76.36, 459.52, 97)
(484.87, 249.54, 453.95, 74)
(412.75, 338.02, 13.18, 26)
(73.48, 453.76, 206.56, 56)
(178.29, 253.0, 330.87, 19)
(19.74, 46.88, 352.06, 58)
(438.62, 267.69, 205.64, 10)
